name,type,position_x,position_y,position_z,size_x,size_y,size_z,color
POS-0563-886-LTF-67210,circle,0.27,2.7085,0.107896,0.01,0,0,#ff0000
POS-0564-886-LTF-67210,circle,0.27,2.7025,0.107908,0.01,0,0,#ff0000
POS-0563-886-LTF-67210,circle,0.27,2.7085,0.107896,0.01,0,0,#ff0000
POS-0564-886-LTF-67210,circle,0.27,2.7025,0.107908,0.01,0,0,#ff0000
POS-0559-886-LTF-67210,circle,0.27,2.7325,0.107846,0.01,0,0,#ff0000
POS-0560-886-LTF-67210,circle,0.27,2.7265,0.107858,0.01,0,0,#ff0000
POS-0559-886-LTF-67210,circle,0.27,2.7325,0.107846,0.01,0,0,#ff0000
POS-0560-886-LTF-67210,circle,0.27,2.7265,0.107858,0.01,0,0,#ff0000
POS-0560-886-LTF-67210,circle,0.27,2.7265,0.107858,0.01,0,0,#ff0000
POS-0559-886-LTF-67210,circle,0.27,2.7325,0.107846,0.01,0,0,#ff0000
POS-0566-886-LTF-67210,circle,0.27,2.6845,0.107946,0.01,0,0,#ff0000
POS-0567-886-LTF-67210,circle,0.27,2.6785,0.107958,0.01,0,0,#ff0000
POS-0566-886-LTF-67210,circle,0.27,2.6845,0.107946,0.01,0,0,#ff0000
POS-0567-886-LTF-67210,circle,0.27,2.6785,0.107958,0.01,0,0,#ff0000
POS-0567-886-LTF-67210,circle,0.27,2.6785,0.107958,0.01,0,0,#ff0000
POS-0566-886-LTF-67210,circle,0.27,2.6845,0.107946,0.01,0,0,#ff0000
POS-0572-886-LTF-67210,circle,0.27,2.636506,0.108046,0.01,0,0,#ff0000
POS-0572-886-LTF-67210,circle,0.27,2.636506,0.108046,0.01,0,0,#ff0000
POS-0572-886-LTF-67210,circle,0.27,2.636506,0.108046,0.01,0,0,#ff0000
POS-0573-886-LTF-67210,circle,0.27,2.6305,0.108058,0.01,0,0,#ff0000
POS-0573-886-LTF-67210,circle,0.27,2.6305,0.108058,0.01,0,0,#ff0000
POS-0573-886-LTF-67210,circle,0.27,2.6305,0.108058,0.01,0,0,#ff0000
POS-0573-886-LTF-67210,circle,0.27,2.6305,0.108058,0.01,0,0,#ff0000
POS-0570-886-LTF-67210,circle,0.27,2.6545,0.108008,0.01,0,0,#ff0000
POS-0570-886-LTF-67210,circle,0.27,2.6545,0.108008,0.01,0,0,#ff0000
POS-0570-886-LTF-67210,circle,0.27,2.6545,0.108008,0.01,0,0,#ff0000
POS-0574-886-LTF-67210,circle,0.27,2.6605,0.107996,0.01,0,0,#ff0000
POS-0574-886-LTF-67210,circle,0.27,2.6605,0.107996,0.01,0,0,#ff0000
POS-0574-886-LTF-67210,circle,0.27,2.6605,0.107996,0.01,0,0,#ff0000
POS-0574-886-LTF-67210,circle,0.27,2.6605,0.107996,0.01,0,0,#ff0000
POS-0577-886-LTF-67210,circle,0.277,2.614,0.108128,0.01,0,0,#ff0000
POS-0577-886-LTF-67210,circle,0.277,2.614,0.108128,0.01,0,0,#ff0000
POS-0577-886-LTF-67210,circle,0.277,2.614,0.108128,0.01,0,0,#ff0000
POS-0575-886-LTF-67210,circle,0.277,2.623,0.108088,0.01,0,0,#ff0000
POS-0575-886-LTF-67210,circle,0.277,2.623,0.108088,0.01,0,0,#ff0000
POS-0575-886-LTF-67210,circle,0.277,2.623,0.108088,0.01,0,0,#ff0000
POS-0576-886-LTF-67210,circle,0.282,2.6185,0.108108,0.01,0,0,#ff0000
POS-0576-886-LTF-67210,circle,0.282,2.6185,0.108108,0.01,0,0,#ff0000
POS-0576-886-LTF-67210,circle,0.282,2.6185,0.108108,0.01,0,0,#ff0000
POS-0581-886-LTF-67210,circle,0.27,2.5825,0.108208,0.01,0,0,#ff0000
POS-0582-886-LTF-67210,circle,0.27,2.576487,0.10822,0.01,0,0,#ff0000
POS-0581-886-LTF-67210,circle,0.27,2.5825,0.108208,0.01,0,0,#ff0000
POS-0582-886-LTF-67210,circle,0.27,2.576487,0.10822,0.01,0,0,#ff0000
POS-0581-886-LTF-67210,circle,0.27,2.5825,0.108208,0.01,0,0,#ff0000
POS-0582-886-LTF-67210,circle,0.27,2.576487,0.10822,0.01,0,0,#ff0000
POS-0578-886-LTF-67210,circle,0.27,2.6065,0.108158,0.01,0,0,#ff0000
POS-0579-886-LTF-67210,circle,0.27,2.6005,0.10817,0.01,0,0,#ff0000
POS-0578-886-LTF-67210,circle,0.27,2.6065,0.108158,0.01,0,0,#ff0000
POS-0578-886-LTF-67210,circle,0.27,2.6065,0.108158,0.01,0,0,#ff0000
POS-0579-886-LTF-67210,circle,0.27,2.6005,0.10817,0.01,0,0,#ff0000
POS-0578-886-LTF-67210,circle,0.27,2.6065,0.108158,0.01,0,0,#ff0000
POS-0579-886-LTF-67210,circle,0.27,2.6005,0.10817,0.01,0,0,#ff0000
POS-0587-886-LTF-67210,circle,0.27,2.5345,0.108308,0.01,0,0,#ff0000
POS-0588-886-LTF-67210,circle,0.27,2.5285,0.10832,0.01,0,0,#ff0000
POS-0587-886-LTF-67210,circle,0.27,2.5345,0.108308,0.01,0,0,#ff0000
POS-0587-886-LTF-67210,circle,0.27,2.5345,0.108308,0.01,0,0,#ff0000
POS-0587-886-LTF-67210,circle,0.27,2.5345,0.108308,0.01,0,0,#ff0000
POS-0588-886-LTF-67210,circle,0.27,2.5285,0.10832,0.01,0,0,#ff0000
POS-0587-886-LTF-67210,circle,0.27,2.5345,0.108308,0.01,0,0,#ff0000
POS-0588-886-LTF-67210,circle,0.27,2.5285,0.10832,0.01,0,0,#ff0000
POS-0584-886-LTF-67210,circle,0.27,2.558513,0.108258,0.01,0,0,#ff0000
POS-0585-886-LTF-67210,circle,0.27,2.5525,0.10827,0.01,0,0,#ff0000
POS-0584-886-LTF-67210,circle,0.27,2.558513,0.108258,0.01,0,0,#ff0000
POS-0585-886-LTF-67210,circle,0.27,2.5525,0.10827,0.01,0,0,#ff0000
POS-0584-886-LTF-67210,circle,0.27,2.558513,0.108258,0.01,0,0,#ff0000
POS-0585-886-LTF-67210,circle,0.27,2.5525,0.10827,0.01,0,0,#ff0000
POS-0593-886-LTF-67210,circle,0.27,2.4865,0.108407,0.01,0,0,#ff0000
POS-0594-886-LTF-67210,circle,0.27,2.4805,0.10842,0.01,0,0,#ff0000
POS-0593-886-LTF-67210,circle,0.27,2.4865,0.108407,0.01,0,0,#ff0000
POS-0594-886-LTF-67210,circle,0.27,2.4805,0.10842,0.01,0,0,#ff0000
POS-0594-886-LTF-67210,circle,0.27,2.4805,0.10842,0.01,0,0,#ff0000
POS-0593-886-LTF-67210,circle,0.27,2.4865,0.108407,0.01,0,0,#ff0000
POS-0594-886-LTF-67210,circle,0.27,2.4805,0.10842,0.01,0,0,#ff0000
POS-0590-886-LTF-67210,circle,0.27,2.510513,0.108357,0.01,0,0,#ff0000
POS-0591-886-LTF-67210,circle,0.27,2.5045,0.10837,0.01,0,0,#ff0000
POS-0590-886-LTF-67210,circle,0.27,2.510513,0.108357,0.01,0,0,#ff0000
POS-0591-886-LTF-67210,circle,0.27,2.5045,0.10837,0.01,0,0,#ff0000
POS-0590-886-LTF-67210,circle,0.27,2.510513,0.108357,0.01,0,0,#ff0000
POS-0591-886-LTF-67210,circle,0.27,2.5045,0.10837,0.01,0,0,#ff0000
POS-0596-886-LTF-67210,circle,0.282,2.4685,0.10847,0.01,0,0,#ff0000
POS-0596-886-LTF-67210,circle,0.282,2.4685,0.10847,0.01,0,0,#ff0000
POS-0596-886-LTF-67210,circle,0.282,2.4685,0.10847,0.01,0,0,#ff0000
POS-0595-886-LTF-67210,circle,0.276999,2.473,0.10845,0.01,0,0,#ff0000
POS-0595-886-LTF-67210,circle,0.276999,2.473,0.10845,0.01,0,0,#ff0000
POS-0595-886-LTF-67210,circle,0.276999,2.473,0.10845,0.01,0,0,#ff0000
POS-0597-886-LTF-67210,circle,0.277001,2.464,0.10849,0.01,0,0,#ff0000
POS-0597-886-LTF-67210,circle,0.277001,2.464,0.10849,0.01,0,0,#ff0000
POS-0597-886-LTF-67210,circle,0.277001,2.464,0.10849,0.01,0,0,#ff0000
POS-0601-886-LTF-67210,circle,0.27,2.4325,0.10857,0.01,0,0,#ff0000
POS-0602-886-LTF-67210,circle,0.27,2.4265,0.108582,0.01,0,0,#ff0000
POS-0601-886-LTF-67210,circle,0.27,2.4325,0.10857,0.01,0,0,#ff0000
POS-0602-886-LTF-67210,circle,0.27,2.4265,0.108582,0.01,0,0,#ff0000
POS-0601-886-LTF-67210,circle,0.27,2.4325,0.10857,0.01,0,0,#ff0000
POS-0602-886-LTF-67210,circle,0.27,2.4265,0.108582,0.01,0,0,#ff0000
POS-0598-886-LTF-67210,circle,0.27,2.4565,0.10852,0.01,0,0,#ff0000
POS-0599-886-LTF-67210,circle,0.27,2.4505,0.108532,0.01,0,0,#ff0000
POS-0598-886-LTF-67210,circle,0.27,2.4565,0.10852,0.01,0,0,#ff0000
POS-0598-886-LTF-67210,circle,0.27,2.4565,0.10852,0.01,0,0,#ff0000
POS-0599-886-LTF-67210,circle,0.27,2.4505,0.108532,0.01,0,0,#ff0000
POS-0598-886-LTF-67210,circle,0.27,2.4565,0.10852,0.01,0,0,#ff0000
POS-0599-886-LTF-67210,circle,0.27,2.4505,0.108532,0.01,0,0,#ff0000
POS-0604-886-LTF-67210,circle,0.27,2.4115,0.108613,0.01,0,0,#ff0000
POS-0605-886-LTF-67210,circle,0.27,2.4055,0.108626,0.01,0,0,#ff0000
POS-0604-886-LTF-67210,circle,0.27,2.4115,0.108613,0.01,0,0,#ff0000
POS-0605-886-LTF-67210,circle,0.27,2.4055,0.108626,0.01,0,0,#ff0000
POS-0605-886-LTF-67210,circle,0.27,2.4055,0.108626,0.01,0,0,#ff0000
POS-0605-886-LTF-67210,circle,0.27,2.4055,0.108626,0.01,0,0,#ff0000
POS-0604-886-LTF-67210,circle,0.27,2.4115,0.108613,0.01,0,0,#ff0000
POS-0605-886-LTF-67210,circle,0.27,2.4055,0.108626,0.01,0,0,#ff0000
POS-0607-886-LTF-67210,circle,0.26482,2.3995,0.108649,0.01,0,0,#ff0000
POS-0607-886-LTF-67210,circle,0.26482,2.3995,0.108649,0.01,0,0,#ff0000
POS-0609-886-LTF-67210,circle,0.26482,2.394,0.108675,0.01,0,0,#ff0000
POS-0609-886-LTF-67210,circle,0.26482,2.394,0.108675,0.01,0,0,#ff0000
POS-0610-886-LTF-67210,circle,0.26954,2.394,0.108685,0.01,0,0,#ff0000
POS-0609-886-LTF-67210,circle,0.26482,2.394,0.108675,0.01,0,0,#ff0000
POS-0610-886-LTF-67210,circle,0.26954,2.394,0.108685,0.01,0,0,#ff0000
POS-0610-886-LTF-67210,circle,0.26954,2.394,0.108685,0.01,0,0,#ff0000
POS-0610-886-LTF-67210,circle,0.26954,2.394,0.108685,0.01,0,0,#ff0000
POS-0607-886-LTF-67210,circle,0.26482,2.3995,0.108649,0.01,0,0,#ff0000
POS-0614-886-LTF-67210,circle,0.274118,2.385,0.108713,0.01,0,0,#ff0000
POS-0613-886-LTF-67210,circle,0.274118,2.39095,0.108701,0.01,0,0,#ff0000
POS-0613-886-LTF-67210,circle,0.274118,2.39095,0.108701,0.01,0,0,#ff0000
POS-0613-886-LTF-67210,circle,0.274118,2.39095,0.108701,0.01,0,0,#ff0000
POS-0614-886-LTF-67210,circle,0.274118,2.385,0.108713,0.01,0,0,#ff0000
POS-0614-886-LTF-67210,circle,0.274118,2.385,0.108713,0.01,0,0,#ff0000
POS-0512-886-LTF-67211,circle,0.6109,2.785,0.10689,0.01,0,0,#ff0000
POS-0512-886-LTF-67211,circle,0.6109,2.785,0.10689,0.01,0,0,#ff0000
POS-0512-886-LTF-67211,circle,0.6109,2.785,0.10689,0.01,0,0,#ff0000
POS-0511-886-LTF-67211,circle,0.609087,2.791,0.106942,0.01,0,0,#ff0000
POS-0511-886-LTF-67211,circle,0.609087,2.791,0.106942,0.01,0,0,#ff0000
POS-0511-886-LTF-67211,circle,0.609087,2.791,0.106942,0.01,0,0,#ff0000
POS-0513-886-LTF-67211,circle,0.6065,2.785,0.10689,0.01,0,0,#ff0000
POS-0513-886-LTF-67211,circle,0.6065,2.785,0.10689,0.01,0,0,#ff0000
POS-0513-886-LTF-67211,circle,0.6065,2.785,0.10689,0.01,0,0,#ff0000
POS-0515-886-LTF-67211,circle,0.601,2.785,0.10689,0.01,0,0,#ff0000
POS-0515-886-LTF-67211,circle,0.601,2.785,0.10689,0.01,0,0,#ff0000
POS-0515-886-LTF-67211,circle,0.601,2.785,0.10689,0.01,0,0,#ff0000
POS-0515-886-LTF-67211,circle,0.601,2.785,0.10689,0.01,0,0,#ff0000
POS-0515-886-LTF-67211,circle,0.601,2.785,0.10689,0.01,0,0,#ff0000
POS-0518-886-LTF-67211,circle,0.578005,2.782896,0.106987,0.01,0,0,#ff0000
POS-0518-886-LTF-67211,circle,0.578005,2.782896,0.106987,0.01,0,0,#ff0000
POS-0518-886-LTF-67211,circle,0.578005,2.782896,0.106987,0.01,0,0,#ff0000
POS-0518-886-LTF-67211,circle,0.578005,2.782896,0.106987,0.01,0,0,#ff0000
POS-0517-886-LTF-67211,circle,0.595,2.782896,0.106899,0.01,0,0,#ff0000
POS-0517-886-LTF-67211,circle,0.595,2.782896,0.106899,0.01,0,0,#ff0000
POS-0517-886-LTF-67211,circle,0.595,2.782896,0.106899,0.01,0,0,#ff0000
POS-0520-886-LTF-67211,circle,0.5551,2.79,0.107091,0.01,0,0,#ff0000
POS-0520-886-LTF-67211,circle,0.5551,2.79,0.107091,0.01,0,0,#ff0000
POS-0520-886-LTF-67211,circle,0.5551,2.79,0.107091,0.01,0,0,#ff0000
POS-0521-886-LTF-67211,circle,0.563,2.794896,0.107065,0.01,0,0,#ff0000
POS-0521-886-LTF-67211,circle,0.563,2.794896,0.107065,0.01,0,0,#ff0000
POS-0521-886-LTF-67211,circle,0.563,2.794896,0.107065,0.01,0,0,#ff0000
POS-0519-886-LTF-67211,circle,0.5709,2.79,0.107038,0.01,0,0,#ff0000
POS-0519-886-LTF-67211,circle,0.5709,2.79,0.107038,0.01,0,0,#ff0000
POS-0519-886-LTF-67211,circle,0.5709,2.79,0.107038,0.01,0,0,#ff0000
POS-0522-886-LTF-67211,circle,0.548,2.782896,0.107121,0.01,0,0,#ff0000
POS-0522-886-LTF-67211,circle,0.548,2.782896,0.107121,0.01,0,0,#ff0000
POS-0523-886-LTF-67211,circle,0.530003,2.782896,0.107158,0.01,0,0,#ff0000
POS-0522-886-LTF-67211,circle,0.548,2.782896,0.107121,0.01,0,0,#ff0000
POS-0523-886-LTF-67211,circle,0.530003,2.782896,0.107158,0.01,0,0,#ff0000
POS-0522-886-LTF-67211,circle,0.548,2.782896,0.107121,0.01,0,0,#ff0000
POS-0523-886-LTF-67211,circle,0.530003,2.782896,0.107158,0.01,0,0,#ff0000
POS-0524-886-LTF-67211,circle,0.512003,2.782896,0.107196,0.01,0,0,#ff0000
POS-0525-886-LTF-67211,circle,0.506003,2.782896,0.107208,0.01,0,0,#ff0000
POS-0527-886-LTF-67211,circle,0.482003,2.782896,0.107258,0.01,0,0,#ff0000
POS-0527-886-LTF-67211,circle,0.482003,2.782896,0.107258,0.01,0,0,#ff0000
POS-0527-886-LTF-67211,circle,0.482003,2.782896,0.107258,0.01,0,0,#ff0000
POS-0526-886-LTF-67211,circle,0.488003,2.782896,0.107246,0.01,0,0,#ff0000
POS-0524-886-LTF-67211,circle,0.512003,2.782896,0.107196,0.01,0,0,#ff0000
POS-0525-886-LTF-67211,circle,0.506003,2.782896,0.107208,0.01,0,0,#ff0000
POS-0526-886-LTF-67211,circle,0.488003,2.782896,0.107246,0.01,0,0,#ff0000
POS-0527-886-LTF-67211,circle,0.482003,2.782896,0.107258,0.01,0,0,#ff0000
POS-0526-886-LTF-67211,circle,0.488003,2.782896,0.107246,0.01,0,0,#ff0000
POS-0525-886-LTF-67211,circle,0.506003,2.782896,0.107208,0.01,0,0,#ff0000
POS-0524-886-LTF-67211,circle,0.512003,2.782896,0.107196,0.01,0,0,#ff0000
POS-0527-886-LTF-67211,circle,0.482003,2.782896,0.107258,0.01,0,0,#ff0000
POS-0530-886-LTF-67211,circle,0.440003,2.782896,0.107345,0.01,0,0,#ff0000
POS-0528-886-LTF-67211,circle,0.464003,2.782896,0.107295,0.01,0,0,#ff0000
POS-0529-886-LTF-67211,circle,0.458003,2.782896,0.107308,0.01,0,0,#ff0000
POS-0528-886-LTF-67211,circle,0.464003,2.782896,0.107295,0.01,0,0,#ff0000
POS-0529-886-LTF-67211,circle,0.458003,2.782896,0.107308,0.01,0,0,#ff0000
POS-0530-886-LTF-67211,circle,0.440003,2.782896,0.107345,0.01,0,0,#ff0000
POS-0528-886-LTF-67211,circle,0.464003,2.782896,0.107295,0.01,0,0,#ff0000
POS-0529-886-LTF-67211,circle,0.458003,2.782896,0.107308,0.01,0,0,#ff0000
POS-0530-886-LTF-67211,circle,0.440003,2.782896,0.107345,0.01,0,0,#ff0000
POS-0531-886-LTF-67211,circle,0.422001,2.782896,0.107383,0.01,0,0,#ff0000
POS-0531-886-LTF-67211,circle,0.422001,2.782896,0.107383,0.01,0,0,#ff0000
POS-0531-886-LTF-67211,circle,0.422001,2.782896,0.107383,0.01,0,0,#ff0000
POS-0531-886-LTF-67211,circle,0.422001,2.782896,0.107383,0.01,0,0,#ff0000
POS-0534-886-LTF-67211,circle,0.407001,2.794896,0.107439,0.01,0,0,#ff0000
POS-0532-886-LTF-67211,circle,0.4149,2.789999,0.107412,0.01,0,0,#ff0000
POS-0533-886-LTF-67211,circle,0.3991,2.790001,0.107466,0.01,0,0,#ff0000
POS-0532-886-LTF-67211,circle,0.4149,2.789999,0.107412,0.01,0,0,#ff0000
POS-0534-886-LTF-67211,circle,0.407001,2.794896,0.107439,0.01,0,0,#ff0000
POS-0533-886-LTF-67211,circle,0.3991,2.790001,0.107466,0.01,0,0,#ff0000
POS-0532-886-LTF-67211,circle,0.4149,2.789999,0.107412,0.01,0,0,#ff0000
POS-0533-886-LTF-67211,circle,0.3991,2.790001,0.107466,0.01,0,0,#ff0000
POS-0534-886-LTF-67211,circle,0.407001,2.794896,0.107439,0.01,0,0,#ff0000
POS-0543-886-LTF-67211,circle,0.392,2.782896,0.107495,0.01,0,0,#ff0000
POS-0543-886-LTF-67211,circle,0.392,2.782896,0.107495,0.01,0,0,#ff0000
POS-0544-886-LTF-67211,circle,0.374,2.782896,0.107533,0.01,0,0,#ff0000
POS-0543-886-LTF-67211,circle,0.392,2.782896,0.107495,0.01,0,0,#ff0000
POS-0543-886-LTF-67211,circle,0.392,2.782896,0.107495,0.01,0,0,#ff0000
POS-0544-886-LTF-67211,circle,0.374,2.782896,0.107533,0.01,0,0,#ff0000
POS-0544-886-LTF-67211,circle,0.374,2.782896,0.107533,0.01,0,0,#ff0000
POS-0547-886-LTF-67211,circle,0.332,2.782896,0.10762,0.01,0,0,#ff0000
POS-0546-886-LTF-67211,circle,0.35,2.782896,0.107583,0.01,0,0,#ff0000
POS-0545-886-LTF-67211,circle,0.356,2.782896,0.10757,0.01,0,0,#ff0000
POS-0548-886-LTF-67211,circle,0.326001,2.782896,0.107632,0.01,0,0,#ff0000
POS-0545-886-LTF-67211,circle,0.356,2.782896,0.10757,0.01,0,0,#ff0000
POS-0546-886-LTF-67211,circle,0.35,2.782896,0.107583,0.01,0,0,#ff0000
POS-0547-886-LTF-67211,circle,0.332,2.782896,0.10762,0.01,0,0,#ff0000
POS-0548-886-LTF-67211,circle,0.326001,2.782896,0.107632,0.01,0,0,#ff0000
POS-0548-886-LTF-67211,circle,0.326001,2.782896,0.107632,0.01,0,0,#ff0000
POS-0548-886-LTF-67211,circle,0.326001,2.782896,0.107632,0.01,0,0,#ff0000
POS-0545-886-LTF-67211,circle,0.356,2.782896,0.10757,0.01,0,0,#ff0000
POS-0546-886-LTF-67211,circle,0.35,2.782896,0.107583,0.01,0,0,#ff0000
POS-0547-886-LTF-67211,circle,0.332,2.782896,0.10762,0.01,0,0,#ff0000
POS-0548-886-LTF-67211,circle,0.326001,2.782896,0.107632,0.01,0,0,#ff0000
POS-0550-886-LTF-67211,circle,0.302,2.782896,0.107682,0.01,0,0,#ff0000
POS-0549-886-LTF-67211,circle,0.308,2.782896,0.10767,0.01,0,0,#ff0000
POS-0552-886-LTF-67211,circle,0.278,2.782896,0.107732,0.01,0,0,#ff0000
POS-0551-886-LTF-67211,circle,0.284,2.782896,0.10772,0.01,0,0,#ff0000
POS-0549-886-LTF-67211,circle,0.308,2.782896,0.10767,0.01,0,0,#ff0000
POS-0550-886-LTF-67211,circle,0.302,2.782896,0.107682,0.01,0,0,#ff0000
POS-0551-886-LTF-67211,circle,0.284,2.782896,0.10772,0.01,0,0,#ff0000
POS-0552-886-LTF-67211,circle,0.278,2.782896,0.107732,0.01,0,0,#ff0000
POS-0549-886-LTF-67211,circle,0.308,2.782896,0.10767,0.01,0,0,#ff0000
POS-0550-886-LTF-67211,circle,0.302,2.782896,0.107682,0.01,0,0,#ff0000
POS-0551-886-LTF-67211,circle,0.284,2.782896,0.10772,0.01,0,0,#ff0000
POS-0552-886-LTF-67211,circle,0.278,2.782896,0.107732,0.01,0,0,#ff0000
POS-0560-886-LTF-67211,circle,0.27,2.8055,0.107796,0.01,0,0,#ff0000
POS-0560-886-LTF-67211,circle,0.27,2.8055,0.107796,0.01,0,0,#ff0000
POS-0560-886-LTF-67211,circle,0.27,2.8055,0.107796,0.01,0,0,#ff0000
POS-0562-886-LTF-67211,circle,0.27,2.8115,0.107808,0.01,0,0,#ff0000
POS-0562-886-LTF-67211,circle,0.27,2.8115,0.107808,0.01,0,0,#ff0000
POS-0562-886-LTF-67211,circle,0.27,2.8115,0.107808,0.01,0,0,#ff0000
POS-0554-886-LTF-67211,circle,0.27,2.7875,0.107758,0.01,0,0,#ff0000
POS-0554-886-LTF-67211,circle,0.27,2.7875,0.107758,0.01,0,0,#ff0000
POS-0554-886-LTF-67211,circle,0.27,2.7875,0.107758,0.01,0,0,#ff0000
POS-0569-886-LTF-67211,circle,0.27,2.8595,0.107908,0.01,0,0,#ff0000
POS-0568-886-LTF-67211,circle,0.27,2.8535,0.107896,0.01,0,0,#ff0000
POS-0569-886-LTF-67211,circle,0.27,2.8595,0.107908,0.01,0,0,#ff0000
POS-0568-886-LTF-67211,circle,0.27,2.8535,0.107896,0.01,0,0,#ff0000
POS-0569-886-LTF-67211,circle,0.27,2.8595,0.107908,0.01,0,0,#ff0000
POS-0568-886-LTF-67211,circle,0.27,2.8535,0.107896,0.01,0,0,#ff0000
POS-0569-886-LTF-67211,circle,0.27,2.8595,0.107908,0.01,0,0,#ff0000
POS-0569-886-LTF-67211,circle,0.27,2.8595,0.107908,0.01,0,0,#ff0000
POS-0564-886-LTF-67211,circle,0.27,2.8355,0.107858,0.01,0,0,#ff0000
POS-0564-886-LTF-67211,circle,0.27,2.8355,0.107858,0.01,0,0,#ff0000
POS-0564-886-LTF-67211,circle,0.27,2.8355,0.107858,0.01,0,0,#ff0000
POS-0566-886-LTF-67211,circle,0.27,2.8295,0.107846,0.01,0,0,#ff0000
POS-0566-886-LTF-67211,circle,0.27,2.8295,0.107846,0.01,0,0,#ff0000
POS-0566-886-LTF-67211,circle,0.27,2.8295,0.107846,0.01,0,0,#ff0000
POS-0571-886-LTF-67211,circle,0.27,2.8835,0.107958,0.01,0,0,#ff0000
POS-0571-886-LTF-67211,circle,0.27,2.8835,0.107958,0.01,0,0,#ff0000
POS-0571-886-LTF-67211,circle,0.27,2.8835,0.107958,0.01,0,0,#ff0000
POS-0573-886-LTF-67211,circle,0.27,2.8775,0.107946,0.01,0,0,#ff0000
POS-0573-886-LTF-67211,circle,0.27,2.8775,0.107946,0.01,0,0,#ff0000
POS-0573-886-LTF-67211,circle,0.27,2.8775,0.107946,0.01,0,0,#ff0000
POS-0578-886-LTF-67211,circle,0.27,2.9015,0.107996,0.01,0,0,#ff0000
POS-0578-886-LTF-67211,circle,0.27,2.9015,0.107996,0.01,0,0,#ff0000
POS-0578-886-LTF-67211,circle,0.27,2.9015,0.107996,0.01,0,0,#ff0000
POS-0575-886-LTF-67211,circle,0.27,2.907487,0.108008,0.01,0,0,#ff0000
POS-0575-886-LTF-67211,circle,0.27,2.907487,0.108008,0.01,0,0,#ff0000
POS-0575-886-LTF-67211,circle,0.27,2.907487,0.108008,0.01,0,0,#ff0000
POS-0579-886-LTF-67211,circle,0.27,2.9255,0.108046,0.01,0,0,#ff0000
POS-0579-886-LTF-67211,circle,0.27,2.9255,0.108046,0.01,0,0,#ff0000
POS-0579-886-LTF-67211,circle,0.27,2.9255,0.108046,0.01,0,0,#ff0000
POS-0580-886-LTF-67211,circle,0.27,2.931494,0.108058,0.01,0,0,#ff0000
POS-0580-886-LTF-67211,circle,0.27,2.931494,0.108058,0.01,0,0,#ff0000
POS-0580-886-LTF-67211,circle,0.27,2.931494,0.108058,0.01,0,0,#ff0000
POS-0580-886-LTF-67211,circle,0.27,2.931494,0.108058,0.01,0,0,#ff0000
POS-0581-886-LTF-67211,circle,0.277,2.939,0.108088,0.01,0,0,#ff0000
POS-0582-886-LTF-67211,circle,0.277,2.948,0.108128,0.01,0,0,#ff0000
POS-0581-886-LTF-67211,circle,0.277,2.939,0.108088,0.01,0,0,#ff0000
POS-0582-886-LTF-67211,circle,0.277,2.948,0.108128,0.01,0,0,#ff0000
POS-0581-886-LTF-67211,circle,0.277,2.939,0.108088,0.01,0,0,#ff0000
POS-0582-886-LTF-67211,circle,0.277,2.948,0.108128,0.01,0,0,#ff0000
POS-0583-886-LTF-67211,circle,0.282,2.9435,0.108108,0.01,0,0,#ff0000
POS-0583-886-LTF-67211,circle,0.282,2.9435,0.108108,0.01,0,0,#ff0000
POS-0583-886-LTF-67211,circle,0.282,2.9435,0.108108,0.01,0,0,#ff0000
POS-0585-886-LTF-67211,circle,0.27,2.9615,0.10817,0.01,0,0,#ff0000
POS-0585-886-LTF-67211,circle,0.27,2.9615,0.10817,0.01,0,0,#ff0000
POS-0585-886-LTF-67211,circle,0.27,2.9615,0.10817,0.01,0,0,#ff0000
POS-0587-886-LTF-67211,circle,0.27,2.9855,0.10822,0.01,0,0,#ff0000
POS-0588-886-LTF-67211,circle,0.27,2.979513,0.108208,0.01,0,0,#ff0000
POS-0588-886-LTF-67211,circle,0.27,2.979513,0.108208,0.01,0,0,#ff0000
POS-0587-886-LTF-67211,circle,0.27,2.9855,0.10822,0.01,0,0,#ff0000
POS-0588-886-LTF-67211,circle,0.27,2.979513,0.108208,0.01,0,0,#ff0000
POS-0587-886-LTF-67211,circle,0.27,2.9855,0.10822,0.01,0,0,#ff0000
POS-0584-886-LTF-67211,circle,0.27,2.9555,0.108158,0.01,0,0,#ff0000
POS-0584-886-LTF-67211,circle,0.27,2.9555,0.108158,0.01,0,0,#ff0000
POS-0584-886-LTF-67211,circle,0.27,2.9555,0.108158,0.01,0,0,#ff0000
POS-0584-886-LTF-67211,circle,0.27,2.9555,0.108158,0.01,0,0,#ff0000
POS-0590-886-LTF-67211,circle,0.27,3.009487,0.10827,0.01,0,0,#ff0000
POS-0591-886-LTF-67211,circle,0.27,3.0035,0.108258,0.01,0,0,#ff0000
POS-0591-886-LTF-67211,circle,0.27,3.0035,0.108258,0.01,0,0,#ff0000
POS-0590-886-LTF-67211,circle,0.27,3.009487,0.10827,0.01,0,0,#ff0000
POS-0591-886-LTF-67211,circle,0.27,3.0035,0.108258,0.01,0,0,#ff0000
POS-0590-886-LTF-67211,circle,0.27,3.009487,0.10827,0.01,0,0,#ff0000
POS-0594-886-LTF-67211,circle,0.27,3.027499,0.108308,0.01,0,0,#ff0000
